,CER,UTMOS,SECS,Language,Speaker Reference Path,Audio Path,Num. Chars,Ground Truth Text,Transcription,Ground Truth Normalized Text,Normalized Transcription
10,0.0,4.456844329833984,0.4412964880466461,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/StyleTTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_10.wav,195," Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.", although wagonways merely consisted of parallel planks of wood they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day,although wagonways merely consisted of parallel planks of wood they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day,although wagonways merely consisted of parallel planks of wood they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day
11,0.0,4.45619535446167,0.4411863088607788,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/StyleTTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_11.wav,196, Its status declined during the twelfth century mainly due to the fact that Crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered., its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered,its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered,its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered
12,0.5617977528089888,4.469196319580078,0.48493802547454834,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_12.wav,183," It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called illuminated manuscripts.", it can be made very thin and stuck on to other metal it can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called illuminated manuscripts,it can be made very thin and stuck onto other metal it can be made so thin that it was sometimes used to decorate the handpainted pictures in books called illuminated manuscripts,it can be made very thin and stuck on to other metal it can be made so thin that it was sometimes used to decorate the handpainted pictures in books called illuminated manuscripts
13,0.0,4.447080612182617,0.5450465083122253,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_13.wav,177," They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.", they can see very well in the dark with night vision and move very stealthily too ocelots hunt their prey by blending in with their surroundings then pouncing on their prey,they can see very well in the dark with night vision and move very stealthily too ocelots hunt their prey by blending in with their surroundings then pouncing on their prey,they can see very well in the dark with night vision and move very stealthily too ocelots hunt their prey by blending in with their surroundings then pouncing on their prey
14,0.0,4.439308166503906,0.4347335398197174,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_14.wav,170," At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.", at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own
15,0.0,4.4712324142456055,0.42386582493782043,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_15.wav,215," More traditional churches often hold an Easter Vigil on Saturday night during the Easter weekend, with the congregations often breaking into celebration at the stroke of midnight to celebrate Christ's resurrection.", more traditional churches often hold an easter vigil on saturday night during the easter week-end with the congregations often breaking into celebration at the stroke of midnight to celebrate christ's resurrection,more traditional churches often hold an easter vigil on saturday night during the easter weekend with the congregations often breaking into celebration at the stroke of midnight to celebrate christs resurrection,more traditional churches often hold an easter vigil on saturday night during the easter weekend with the congregations often breaking into celebration at the stroke of midnight to celebrate christs resurrection
16,0.546448087431694,4.449639320373535,0.46285468339920044,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_16.wav,188," Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.", greenland was settled sparsely in the norse sagas they say that eric the red was exiled from iceland for murder and when travelling further west found greenland and named it greenland,greenland was settled sparsely in the norse sagas they say that erik the red was exiled from iceland for murder and when travelling further west found greenland and named it greenland,greenland was settled sparsely in the norse sagas they say that eric the red was exiled from iceland for murder and when travelling further west found greenland and named it greenland
17,0.5882352941176471,4.4314141273498535,0.4532720446586609,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_17.wav,172, The parade of buildings that make the Hong Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour., the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbor,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbour,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbor
18,0.0,4.468059062957764,0.4763838052749634,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_18.wav,198," This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.", this new environment has different resources and different competitors so the new population will need different features or adaptations to be a strong competitor than what they had needed before,this new environment has different resources and different competitors so the new population will need different features or adaptations to be a strong competitor than what they had needed before,this new environment has different resources and different competitors so the new population will need different features or adaptations to be a strong competitor than what they had needed before
19,0.0,4.45775032043457,0.4450603425502777,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_19.wav,181," The most readily accessible plant resources would have been the proteins accessible in leaves and legumes, but these are hard for primates like us to digest unless they are cooked.", the most readily accessible plant resources would have been the proteins accessible in leaves and legumes but these are hard for primates like us to digest unless they are cooked,the most readily accessible plant resources would have been the proteins accessible in leaves and legumes but these are hard for primates like us to digest unless they are cooked,the most readily accessible plant resources would have been the proteins accessible in leaves and legumes but these are hard for primates like us to digest unless they are cooked
20,0.0,4.48180627822876,0.45602914690971375,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_20.wav,187," In inland regions of Northern India and Pakistan, yogurt is commonly used in curries; in Southern India and some other coastal regions of the subcontinent, coconut milk is commonly used.", in inland regions of northern india and pakistan yogurt is commonly used in curries in southern india and some other coastal regions of the subcontinent coconut milk is commonly used,in inland regions of northern india and pakistan yogurt is commonly used in curries in southern india and some other coastal regions of the subcontinent coconut milk is commonly used,in inland regions of northern india and pakistan yogurt is commonly used in curries in southern india and some other coastal regions of the subcontinent coconut milk is commonly used
21,0.0,4.481541633605957,0.49837726354599,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_21.wav,164," Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.", remember that even though music on the main stages may have finished there may be sections of the festival that will keep playing music until late into the night,remember that even though music on the main stages may have finished there may be sections of the festival that will keep playing music until late into the night,remember that even though music on the main stages may have finished there may be sections of the festival that will keep playing music until late into the night
22,0.0,4.451898574829102,0.46045827865600586,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_22.wav,146, Field trips are a large part of any classroom. Quite often a teacher would love to take her students places to which a bus trip is not an option., field trips are a large part of any classroom quite often a teacher would love to take her students places to which a bus trip is not an option,field trips are a large part of any classroom quite often a teacher would love to take her students places to which a bus trip is not an option,field trips are a large part of any classroom quite often a teacher would love to take her students places to which a bus trip is not an option
23,2.4691358024691357,4.482273578643799,0.47788548469543457,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/StyleTTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_23.wav,169," Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.", yucca's weapon failed whilst pointed at a fifth man's head schneder has ongoing pain blindness in one eye a missing section of skull and a face rebuilt from titanium,ukas weapon failed whilst pointed at a fifth mans head schneider has ongoing pain blindness in one eye a missing section of skull and a face rebuilt from titanium,yuccas weapon failed whilst pointed at a fifth mans head schneder has ongoing pain blindness in one eye a missing section of skull and a face rebuilt from titanium
24,0.5988023952095809,4.465631484985352,0.5175467729568481,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_24.wav,170," Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.", mass car ownership also leads to a higher incidence of accidents on the roads which leads to the invention of new techniques in health care for repairing damaged bodies,mass car ownership also leads to a higher incidence of accidents on the roads which leads to the invention of new techniques in healthcare for repairing damaged bodies,mass car ownership also leads to a higher incidence of accidents on the roads which leads to the invention of new techniques in health care for repairing damaged bodies
25,2.6143790849673203,4.388178825378418,0.4556266963481903,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_25.wav,158," I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them, Armand Versace said.", i lost my sister and her friend and on my way there were two disabled people in wheelchairs people just jumping over and pushing them our man versace said,i lost my sister and her friend and on my way there were two disabled people in wheelchairs people just jumping over and pushing them armand versace said,i lost my sister and her friend and on my way there were two disabled people in wheelchairs people just jumping over and pushing them our man versace said
26,0.0,4.428515911102295,0.5053986310958862,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_26.wav,185, The Articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent., the articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent,the articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent,the articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent
27,0.5524861878453038,4.44633674621582,0.5222843885421753,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_27.wav,186," Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.", oliver sachs in his paper the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sacks in his paper the presidents speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,oliver sachs in his paper the presidents speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately
28,1.25,4.384495735168457,0.495852530002594,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_28.wav,163, His work is of such recognized quality and detail that he is one of the very few household names among philatelists. Some specialize in collecting his work alone., his work is of such recognised quality and detail that he is one of the very few household names among philatelists some specialise in collecting his work alone,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,his work is of such recognised quality and detail that he is one of the very few household names among philatelists some specialise in collecting his work alone
29,0.0,4.3979363441467285,0.5235113501548767,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_29.wav,141," This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.", this theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo and is made of lots of small particles,this theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo and is made of lots of small particles,this theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo and is made of lots of small particles
30,0.5154639175257731,4.439297199249268,0.5354876518249512,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_30.wav,199," Though it is widely used, especially among non-Romani, the word Gypsy is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of Romani people.", though it is widely used especially among non romani the word gypsy is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of romani people,though it is widely used especially among nonromani the word gypsy is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of romani people,though it is widely used especially among non romani the word gypsy is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of romani people
31,0.0,4.38056755065918,0.5356886386871338,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_31.wav,143," Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.", ironing damp clothes can help them dry many hotels have an iron and ironing board available for loan even if one is not present in the room,ironing damp clothes can help them dry many hotels have an iron and ironing board available for loan even if one is not present in the room,ironing damp clothes can help them dry many hotels have an iron and ironing board available for loan even if one is not present in the room
32,2.5806451612903225,4.437048435211182,0.530853271484375,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_32.wav,164," A simple popular dinner, especially during the summer, is the Pa amb Oli: Bread with olive oil, tomato, and any available condiments such as cheese, tunafish, etc.", a simple popular dinner especially during the summer is the pa am oli bread with olive oil tomato and any available condiments such as cheese tuna fish c,a simple popular dinner especially during the summer is the pa amb oli bread with olive oil tomato and any available condiments such as cheese tunafish etc,a simple popular dinner especially during the summer is the pa am oli bread with olive oil tomato and any available condiments such as cheese tuna fish c
33,0.0,4.243476867675781,0.5438767075538635,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_33.wav,161," While Goma is reasonably safe, any visits outside of Goma should be researched to understand the state of the fighting that persists in the North Kivu province.", while goma is reasonably safe any visits outside of goma should be researched to understand the state of the fighting that persists in the north kivu province,while goma is reasonably safe any visits outside of goma should be researched to understand the state of the fighting that persists in the north kivu province,while goma is reasonably safe any visits outside of goma should be researched to understand the state of the fighting that persists in the north kivu province
34,0.0,4.4627790451049805,0.5009828805923462,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_34.wav,152, The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation., the wheel has changed the world in incredible ways the biggest thing that the wheel has done for us is given us much easier and faster transportation,the wheel has changed the world in incredible ways the biggest thing that the wheel has done for us is given us much easier and faster transportation,the wheel has changed the world in incredible ways the biggest thing that the wheel has done for us is given us much easier and faster transportation
35,2.6490066225165565,4.425769805908203,0.5363255739212036,en,Evaluation/References_DAPS/f2_script1_clean_segment_4.wav,Evaluation/StyleTTS2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_35.wav,154," For example visiting castles in the Loire Valley, the Rhine valley or taking a cruise to interesting cites on the Danube or boating along the Erie Canal.", for example visiting castles in the loire valley the rhine valley or taking a cruise to interesting sights on the danube or boating along the erie canal,for example visiting castles in the loire valley the rhine valley or taking a cruise to interesting cites on the danube or boating along the erie canal,for example visiting castles in the loire valley the rhine valley or taking a cruise to interesting sights on the danube or boating along the erie canal
36,2.7624309392265194,4.452268123626709,0.6448897123336792,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_36.wav,185," Subsistence agriculture is a simple, often organic, system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield.", subsistence agriculture is a simple often organic system using saved seed native to the equigin combined with crop rotation or other relatively simple techniques to maximize yield,subsistence agriculture is a simple often organic system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield,subsistence agriculture is a simple often organic system using saved seed native to the equigin combined with crop rotation or other relatively simple techniques to maximize yield
37,1.3071895424836601,4.479186058044434,0.6741031408309937,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_37.wav,155, Due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the Galapagos., due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the gallipagos,due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the galapagos,due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the gallipagos
38,0.0,4.442647457122803,0.6562114357948303,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_38.wav,171," Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.", technology offers the solution with virtual field trips students can look at museum artifacts visit an aquarium or admire beautiful art while sitting with their class,technology offers the solution with virtual field trips students can look at museum artifacts visit an aquarium or admire beautiful art while sitting with their class,technology offers the solution with virtual field trips students can look at museum artifacts visit an aquarium or admire beautiful art while sitting with their class
39,0.0,4.514886856079102,0.5965763926506042,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_39.wav,150," Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.", casinos typically make many efforts to maximize time and money spent by guests windows and clocks are usually absent and exits can be hard to find,casinos typically make many efforts to maximize time and money spent by guests windows and clocks are usually absent and exits can be hard to find,casinos typically make many efforts to maximize time and money spent by guests windows and clocks are usually absent and exits can be hard to find
40,0.0,4.449456691741943,0.6754499077796936,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_40.wav,178, Neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition. Therefore it narrows the research area and makes it much more exact., neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition therefore it narrows the research area and makes it much more exact,neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition therefore it narrows the research area and makes it much more exact,neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition therefore it narrows the research area and makes it much more exact
41,0.0,4.4868669509887695,0.5947425365447998,en,Evaluation/References_DAPS/f3_script1_clean_segment_45.wav,Evaluation/StyleTTS2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_41.wav,117, If you want to be close to the action you're going to have to get in early to get a camping site close to the music., if you want to be close to the action you're going to have to get in early to get a camping site close to the music,if you want to be close to the action youre going to have to get in early to get a camping site close to the music,if you want to be close to the action youre going to have to get in early to get a camping site close to the music
